IMG_20190323_115217.jpg;55;106;728;106;700;911;78;902
IMG_20190323_115222.jpg;109;169;698;182;671;879;123;879
IMG_20190323_115237.jpg;183;103;1191;115;1180;992;191;999
IMG_20190323_115244.jpg;206;111;1203;141;1235;985;169;1005
IMG_20190323_115249.jpg;61;118;774;108;745;891;84;877
IMG_20190323_115256.jpg;251;183;1225;197;1203;847;260;850
IMG_20190323_115301.jpg;307;180;1197;180;1191;779;334;799
IMG_20190323_115313.jpg;177;280;728;296;697;894;188;914
IMG_20190323_115319.jpg;180;158;1166;158;1155;968;180;944
IMG_20190323_115325.jpg;148;183;664;175;726;805;100;813
IMG_20190323_115334.jpg;219;74;1194;86;1167;931;236;939
IMG_20190323_115351.jpg;231;128;1140;132;1143;953;242;950
IMG_20190323_115356.jpg;294;148;1206;135;1204;967;299;964
IMG_20190323_115403.jpg;401;143;1235;146;1198;720;425;726
IMG_20190323_115411.jpg;399;0;465;1078;1334;958;1402;6
IMG_20190323_115416.jpg;268;302;276;641;544;652;549;300
IMG_20190323_115424.jpg;257;228;567;222;546;651;273;627
IMG_20190323_115433.jpg;117;120;604;124;623;880;112;888
IMG_20190323_115444.jpg;143;86;648;63;664;864;151;864
IMG_20190323_115509.jpg;217;135;1197;132;1195;913;234;922
IMG_20190323_115515.jpg;111;216;749;199;732;850;124;834
IMG_20190323_115520.jpg;299;141;1177;138;1242;965;251;987
IMG_20190323_115527.jpg;132;225;1257;209;1223;592;177;598
IMG_20190323_115532.jpg;103;283;1331;265;1274;672;166;678
IMG_20190323_115539.jpg;44;242;1430;226;1351;675;128;681
IMG_20190323_115546.jpg;157;211;1377;225;1297;617;208;623
IMG_20190323_115551.jpg;49;310;1346;285;1291;703;121;745
IMG_20190323_115559.jpg;86;243;1279;259;1215;635;140;640
IMG_20190323_115641.jpg;47;149;1;964;1363;962;1289;108
IMG_20190323_115648.jpg;307;197;265;919;1240;934;1189;186
IMG_20190323_115715.jpg;58;106;759;92;739;882;72;870
IMG_20190323_115723.jpg;157;143;654;155;637;720;165;723
IMG_20190323_115729.jpg;104;162;660;168;651;802;128;800
IMG_20190323_115734.jpg;172;246;631;246;620;742;185;746
IMG_20190323_115742.jpg;126;248;638;242;620;848;128;833
IMG_20190323_115747.jpg;146;246;634;249;623;789;157;789
IMG_20190323_115808.jpg;58;135;726;137;728;925;67;914
IMG_20190323_115813.jpg;141;177;692;186;666;796;151;793
IMG_20190323_115822.jpg;47;140;692;154;661;857;72;857
IMG_20190323_115840.jpg;40;211;527;273;518;776;41;826
IMG_20190323_115852.jpg;206;182;702;137;675;732;223;695
IMG_20190323_115911.jpg;146;83;1275;89;1265;956;154;962
IMG_20190323_115916.jpg;424;282;1044;277;1024;759;453;772
IMG_20190323_115919.jpg;518;316;942;314;958;751;510;756
IMG_20190323_115924.jpg;212;92;1334;92;1328;931;228;953
IMG_20190323_115940.jpg;502;188;1277;203;1266;745;510;760
IMG_20190323_115950.jpg;146;54;1274;94;1282;867;158;913
IMG_20190323_115959.jpg;158;240;655;229;646;817;166;802
IMG_20190323_120008.jpg;57;92;728;87;720;907;87;913
IMG_20190323_120015.jpg;69;132;695;132;681;848;87;848
IMG_20190323_120040.jpg;191;67;1257;60;1254;987;194;982
IMG_20190323_120044.jpg;94;145;751;131;735;870;104;857
IMG_20190323_120053.jpg;60;225;763;220;720;950;114;936
IMG_20190323_120103.jpg;376;251;938;240;908;731;415;745
IMG_20190323_120110.jpg;410;265;442;780;911;726;922;257
IMG_20190323_120118.jpg;132;54;1337;66;1323;941;158;967
IMG_20190323_120122.jpg;214;175;1175;180;1183;947;220;956
IMG_20190323_120135.jpg;128;55;1357;55;1353;1030;135;1026
IMG_20190323_120141.jpg;112;80;1360;69;1357;958;128;967
IMG_20190323_120144.jpg;401;276;1055;286;1022;808;424;802
IMG_20190323_120146.jpg;438;283;1046;290;1053;813;416;803
IMG_20190323_120150.jpg;220;166;257;746;493;894;502;75
IMG_20190323_120201.jpg;188;132;202;826;553;780;586;185
IMG_20190323_120210.jpg;83;166;739;163;734;793;70;774
IMG_20190323_120219.jpg;70;774;149;262;581;293;569;740
IMG_20190323_120226.jpg;225;111;1200;129;1188;921;228;927
IMG_20190323_120231.jpg;57;49;124;843;698;839;757;40
IMG_20190323_120243.jpg;234;83;1103;92;1089;1001;240;1005
IMG_20190323_120248.jpg;35;95;720;97;686;888;63;887
IMG_20190323_120253.jpg;66;178;734;174;712;826;89;823
IMG_20190323_120301.jpg;75;162;694;174;671;850;92;857
IMG_20190323_120304.jpg;134;274;672;270;637;826;165;823
IMG_20190323_120309.jpg;126;262;627;260;612;776;163;782
IMG_20190323_120318.jpg;192;283;208;871;607;887;631;280
IMG_20190323_120324.jpg;200;313;226;902;572;797;569;320
