IMG_20190323_112904.jpg;263;160;1306;185;1291;873;270;891
IMG_20190323_112910.jpg;220;141;1144;160;1134;867;231;877
IMG_20190323_112917.jpg;322;262;1096;268;1098;816;325;819
IMG_20190323_112923.jpg;177;114;1188;103;1181;902;188;896
IMG_20190323_112927.jpg;279;146;1303;145;1306;939;280;945
IMG_20190323_112938.jpg;57;222;797;228;796;746;70;740
IMG_20190323_112947.jpg;55;115;1399;151;1376;911;57;896
IMG_20190323_112956.jpg;101;140;694;152;674;848;118;843
IMG_20190323_113018.jpg;192;72;1237;87;1220;938;200;942
IMG_20190323_113025.jpg;273;162;1052;169;1044;851;279;851
