IMG_20190323_114444.jpg;239;166;1183;171;1174;870;249;876
IMG_20190323_114450.jpg;189;967;178;114;1228;114;1220;956
IMG_20190323_114502.jpg;280;148;1188;168;1181;904;279;914
IMG_20190323_114519.jpg;234;169;1184;165;1197;914;256;933
IMG_20190323_114528.jpg;288;205;1118;200;1110;840;300;845
IMG_20190323_114535.jpg;134;154;1292;141;1282;918;162;931
IMG_20190323_114542.jpg;98;131;1322;135;1348;870;91;860
IMG_20190323_114551.jpg;191;120;1237;124;1220;882;202;901
IMG_20190323_114601.jpg;138;81;1262;92;1274;901;126;905
IMG_20190323_114619.jpg;259;141;1209;160;1221;896;251;907
IMG_20190323_114629.jpg;344;162;1147;168;1143;859;354;865
IMG_20190323_114634.jpg;291;108;1141;100;1146;933;307;955
IMG_20190323_114642.jpg;234;163;1245;171;1232;874;245;882
