IMG_20190323_113818.jpg;35;145;706;155;681;919;44;918
IMG_20190323_113824.jpg;424;263;990;263;981;688;432;683
IMG_20190323_113829.jpg;310;194;1121;191;1109;865;327;865
IMG_20190323_113834.jpg;101;128;725;132;697;864;117;857
IMG_20190323_113840.jpg;83;178;688;188;672;901;92;902
IMG_20190323_113846.jpg;106;134;668;143;644;905;111;893
IMG_20190323_113859.jpg;273;183;1164;191;1149;826;283;833
IMG_20190323_113904.jpg;92;61;737;81;700;911;114;916
IMG_20190323_113909.jpg;222;126;1169;145;1149;843;246;860
IMG_20190323_113915.jpg;57;91;715;103;678;972;72;970
IMG_20190323_113920.jpg;120;123;664;131;638;830;143;828
IMG_20190323_113924.jpg;109;92;694;104;668;857;135;868
IMG_20190323_113929.jpg;138;189;615;191;592;766;158;769
IMG_20190323_113933.jpg;186;97;1183;115;1169;965;209;993
IMG_20190323_113938.jpg;55;115;678;118;643;922;78;924
